Time_ps	P1_Polar	P2_Nematic
91460.00	0.442693	0.587284
91470.00	0.443628	0.584957
91480.00	0.443213	0.584180
91490.00	0.446806	0.587742
91500.00	0.440857	0.584475
91510.00	0.443845	0.582398
91520.00	0.442967	0.585087
91530.00	0.443170	0.584407
91540.00	0.446024	0.588748
91550.00	0.442988	0.584628
91560.00	0.443289	0.578576
91570.00	0.443173	0.577809
91580.00	0.443582	0.580820
91590.00	0.443490	0.581424
91600.00	0.444140	0.580930
91610.00	0.446433	0.583923
91620.00	0.443990	0.588277
91630.00	0.441735	0.576444
91640.00	0.444691	0.586618
91650.00	0.445509	0.583148
91660.00	0.443888	0.588389
91670.00	0.442170	0.582223
91680.00	0.443237	0.582306
91690.00	0.443574	0.585491
91700.00	0.445110	0.584589
91710.00	0.441278	0.576878
91720.00	0.441854	0.582906
91730.00	0.440200	0.573043
91740.00	0.441308	0.577511
91750.00	0.442193	0.577476
91760.00	0.442537	0.581095
91770.00	0.444891	0.579874
91780.00	0.443811	0.584502
91790.00	0.441863	0.581388
91800.00	0.442938	0.580400
91810.00	0.443911	0.583865
91820.00	0.443813	0.581604
91830.00	0.441787	0.579922
91840.00	0.445340	0.586385
91850.00	0.446177	0.588934
91860.00	0.443747	0.583206
91870.00	0.440641	0.579384
91880.00	0.443575	0.580119
91890.00	0.444041	0.578971
91900.00	0.440915	0.580298
91910.00	0.439251	0.575023
91920.00	0.441885	0.575939
91930.00	0.441164	0.583896
91940.00	0.442300	0.585662
91950.00	0.443407	0.581793
91960.00	0.442359	0.585061
91970.00	0.441564	0.581747
91980.00	0.439221	0.575046
91990.00	0.439677	0.582100
92000.00	0.438345	0.578005
92010.00	0.437708	0.573946
92020.00	0.440712	0.577111
92030.00	0.439094	0.585917
92040.00	0.441560	0.579690
92050.00	0.440420	0.577582
92060.00	0.437434	0.571041
92070.00	0.442449	0.586607
92080.00	0.439453	0.577908
92090.00	0.444190	0.579783
92100.00	0.441358	0.579202
92110.00	0.441014	0.575832
92120.00	0.439237	0.567090
92130.00	0.436955	0.573911
92140.00	0.438222	0.573860
92150.00	0.442001	0.575742
92160.00	0.443842	0.576180
92170.00	0.440542	0.576800
92180.00	0.442482	0.580992
92190.00	0.443176	0.580119
92200.00	0.439258	0.573288
92210.00	0.440765	0.579005
92220.00	0.437711	0.571006
92230.00	0.441581	0.581839
92240.00	0.440092	0.577882
92250.00	0.440702	0.576930
92260.00	0.441062	0.574465
92270.00	0.440297	0.576994
92280.00	0.441727	0.573054
92290.00	0.441082	0.576952
92300.00	0.439963	0.580289
92310.00	0.440912	0.575788
92320.00	0.439062	0.581446
92330.00	0.441564	0.583182
92340.00	0.443667	0.585279
92350.00	0.441615	0.576257
92360.00	0.441055	0.573886
92370.00	0.443108	0.580828
92380.00	0.439566	0.573673
92390.00	0.444245	0.577473
92400.00	0.443613	0.582281
92410.00	0.441360	0.577430
92420.00	0.441175	0.578112
92430.00	0.439948	0.575084
92440.00	0.442628	0.576136
92450.00	0.439653	0.574099
92460.00	0.438884	0.573626
92470.00	0.440650	0.576824
92480.00	0.438739	0.575121
92490.00	0.440172	0.579324
92500.00	0.440651	0.581499
92510.00	0.443302	0.581065
92520.00	0.442753	0.580310
92530.00	0.440628	0.580153
92540.00	0.440706	0.574738
92550.00	0.442389	0.577340
92560.00	0.444582	0.580029
92570.00	0.443935	0.583344
92580.00	0.441283	0.577559
92590.00	0.441999	0.587131
92600.00	0.443510	0.581369
92610.00	0.441051	0.576260
92620.00	0.442149	0.577790
92630.00	0.441364	0.584389
92640.00	0.440792	0.586513
92650.00	0.441928	0.579811
92660.00	0.441258	0.581776
92670.00	0.442529	0.583743
92680.00	0.440089	0.574385
92690.00	0.440462	0.580819
92700.00	0.440782	0.582779
92710.00	0.441728	0.576628
92720.00	0.439751	0.574270
92730.00	0.440203	0.576091
92740.00	0.440128	0.574816
92750.00	0.443774	0.575122
92760.00	0.443060	0.581456
92770.00	0.441449	0.581075
92780.00	0.439399	0.572102
92790.00	0.442119	0.586178
92800.00	0.441983	0.580603
92810.00	0.440739	0.574956
92820.00	0.442212	0.579787
92830.00	0.441698	0.578923
92840.00	0.440156	0.579718
92850.00	0.444031	0.584884
92860.00	0.442952	0.580385
92870.00	0.442205	0.581007
92880.00	0.441025	0.580799
92890.00	0.441481	0.581256
92900.00	0.441426	0.577625
92910.00	0.442560	0.584223
92920.00	0.441169	0.581682
92930.00	0.438195	0.569752
92940.00	0.441276	0.580509
92950.00	0.443779	0.580318
92960.00	0.442376	0.576718
92970.00	0.443654	0.583523
92980.00	0.441617	0.582064
92990.00	0.442587	0.584374
93000.00	0.441737	0.584474
93010.00	0.441629	0.581196
93020.00	0.442916	0.583498
93030.00	0.439004	0.579466
93040.00	0.442291	0.587611
93050.00	0.440106	0.581837
93060.00	0.438184	0.580271
93070.00	0.440320	0.582537
93080.00	0.440939	0.583518
93090.00	0.439413	0.579377
93100.00	0.440825	0.582985
93110.00	0.443509	0.582440
93120.00	0.442451	0.577795
93130.00	0.441510	0.580091
93140.00	0.445155	0.584409
93150.00	0.443652	0.582332
93160.00	0.442608	0.583422
93170.00	0.441633	0.579913
93180.00	0.437910	0.577513
93190.00	0.441742	0.582444
93200.00	0.443222	0.584311
93210.00	0.443175	0.588021
93220.00	0.441301	0.577203
93230.00	0.439636	0.581857
93240.00	0.439699	0.577864
93250.00	0.439389	0.580378
93260.00	0.443252	0.586749
93270.00	0.440346	0.582856
93280.00	0.440645	0.592931
93290.00	0.440302	0.580132
93300.00	0.442190	0.579786
93310.00	0.442170	0.581829
93320.00	0.438564	0.579248
93330.00	0.438977	0.580961
93340.00	0.438244	0.578599
93350.00	0.440304	0.576632
93360.00	0.436910	0.577020
93370.00	0.440303	0.579122
93380.00	0.440581	0.579631
93390.00	0.439058	0.578451
93400.00	0.437625	0.570006
93410.00	0.439628	0.581573
93420.00	0.439730	0.576375
93430.00	0.439708	0.579779
93440.00	0.439785	0.579506
93450.00	0.440481	0.576104
93460.00	0.441852	0.577025
93470.00	0.441357	0.576783
93480.00	0.439707	0.576271
93490.00	0.439503	0.572462
93500.00	0.441032	0.583095
93510.00	0.439615	0.577122
93520.00	0.439099	0.577626
93530.00	0.437717	0.572535
93540.00	0.441403	0.577676
93550.00	0.439802	0.572881
93560.00	0.440383	0.580390
93570.00	0.439224	0.579427
93580.00	0.440784	0.575632
93590.00	0.440149	0.575283
93600.00	0.439587	0.581881
93610.00	0.439271	0.576182
93620.00	0.440762	0.582401
93630.00	0.438500	0.573189
93640.00	0.441847	0.585523
93650.00	0.439249	0.582560
93660.00	0.437826	0.576269
93670.00	0.440568	0.579911
93680.00	0.439961	0.581131
93690.00	0.440220	0.581260
93700.00	0.440834	0.587326
93710.00	0.442520	0.585031
93720.00	0.440078	0.579906
93730.00	0.443240	0.588238
93740.00	0.442078	0.585743
93750.00	0.440320	0.584484
93760.00	0.441277	0.581757
93770.00	0.442013	0.582923
93780.00	0.441412	0.583026
93790.00	0.439440	0.576800
93800.00	0.438216	0.580730
93810.00	0.442043	0.583640
93820.00	0.436929	0.574438
93830.00	0.442072	0.588733
93840.00	0.440228	0.579521
93850.00	0.440248	0.583268
93860.00	0.440050	0.575964
93870.00	0.442853	0.584293
93880.00	0.439380	0.576906
93890.00	0.441925	0.579825
93900.00	0.441446	0.584592
93910.00	0.440280	0.578430
93920.00	0.439006	0.575993
93930.00	0.440518	0.583244
93940.00	0.438537	0.578639
93950.00	0.440310	0.579721
93960.00	0.440437	0.577347
93970.00	0.436634	0.578378
93980.00	0.438390	0.578589
93990.00	0.437826	0.577878
94000.00	0.436657	0.577881
94010.00	0.439078	0.582793
94020.00	0.438596	0.580813
94030.00	0.441946	0.579204
94040.00	0.438465	0.576116
94050.00	0.440961	0.573840
94060.00	0.441039	0.571124
94070.00	0.440135	0.573978
94080.00	0.437788	0.573931
94090.00	0.438712	0.580658
94100.00	0.442192	0.581016
94110.00	0.442477	0.580886
94120.00	0.439559	0.583335
94130.00	0.440867	0.576782
94140.00	0.438282	0.573964
94150.00	0.439160	0.576476
94160.00	0.439006	0.581400
94170.00	0.439697	0.584117
94180.00	0.439008	0.575144
94190.00	0.438497	0.573123
94200.00	0.438531	0.577121
94210.00	0.436507	0.572574
94220.00	0.435555	0.576194
94230.00	0.438419	0.577708
94240.00	0.435529	0.569136
94250.00	0.438065	0.574798
94260.00	0.435470	0.568211
94270.00	0.438694	0.571769
94280.00	0.439303	0.572134
94290.00	0.442276	0.583764
94300.00	0.440482	0.573316
94310.00	0.439696	0.576877
94320.00	0.439945	0.572768
94330.00	0.438494	0.575023
94340.00	0.437999	0.579404
94350.00	0.435631	0.566146
94360.00	0.438306	0.576147
94370.00	0.435879	0.570957
94380.00	0.437907	0.570081
94390.00	0.438020	0.581368
94400.00	0.438364	0.573904
94410.00	0.435748	0.567544
94420.00	0.435828	0.568674
94430.00	0.436594	0.571684
94440.00	0.438680	0.577937
94450.00	0.437096	0.571114
94460.00	0.437533	0.571396
94470.00	0.438213	0.571546
94480.00	0.436883	0.570684
94490.00	0.437119	0.572084
94500.00	0.434279	0.574875
94510.00	0.437845	0.572169
94520.00	0.438857	0.576082
94530.00	0.438187	0.574648
94540.00	0.434696	0.568808
94550.00	0.435097	0.574445
94560.00	0.436409	0.570711
94570.00	0.438009	0.576978
94580.00	0.436275	0.568732
94590.00	0.438140	0.587395
94600.00	0.439963	0.577895
94610.00	0.437408	0.577774
94620.00	0.436494	0.578296
94630.00	0.434204	0.574568
94640.00	0.436370	0.577200
94650.00	0.441163	0.577107
94660.00	0.435857	0.576922
94670.00	0.438634	0.576293
94680.00	0.436117	0.579068
94690.00	0.436316	0.577909
94700.00	0.436453	0.581368
94710.00	0.434766	0.576198
94720.00	0.435251	0.582111
94730.00	0.435566	0.575771
94740.00	0.438162	0.575990
94750.00	0.438669	0.578111
94760.00	0.437023	0.579065
94770.00	0.437002	0.583076
94780.00	0.438558	0.586672
94790.00	0.439221	0.579223
94800.00	0.437195	0.579356
94810.00	0.441369	0.581045
94820.00	0.438156	0.582690
94830.00	0.441340	0.582362
94840.00	0.438381	0.578149
94850.00	0.439293	0.588237
94860.00	0.438693	0.584432
94870.00	0.438416	0.583065
94880.00	0.442758	0.585433
94890.00	0.438814	0.583299
94900.00	0.440832	0.582417
94910.00	0.439995	0.588166
94920.00	0.441832	0.584435
94930.00	0.442189	0.588809
94940.00	0.439705	0.582122
94950.00	0.445974	0.578657
94960.00	0.440948	0.591476
94970.00	0.441624	0.586172
94980.00	0.440666	0.587910
94990.00	0.440755	0.582859
95000.00	0.439006	0.580960
95010.00	0.438398	0.584547
95020.00	0.438420	0.579273
95030.00	0.440030	0.587507
95040.00	0.439259	0.582009
95050.00	0.440824	0.579183
95060.00	0.440295	0.583910
95070.00	0.439376	0.581122
95080.00	0.441306	0.582389
95090.00	0.440786	0.581450
95100.00	0.441559	0.587476
95110.00	0.440013	0.582784
95120.00	0.439668	0.581697
95130.00	0.438700	0.581826
95140.00	0.439437	0.585110
95150.00	0.440949	0.586151
95160.00	0.439811	0.580240
95170.00	0.441145	0.583012
95180.00	0.441742	0.582780
95190.00	0.439841	0.580698
95200.00	0.440423	0.575668
95210.00	0.439841	0.574165
95220.00	0.439915	0.576863
95230.00	0.443142	0.583738
95240.00	0.440444	0.579924
95250.00	0.440651	0.580437
95260.00	0.440167	0.573769
95270.00	0.444331	0.581240
95280.00	0.441431	0.583119
95290.00	0.441045	0.586955
95300.00	0.438879	0.578337
95310.00	0.439922	0.572359
95320.00	0.438964	0.576686
95330.00	0.436079	0.576357
95340.00	0.439554	0.583421
95350.00	0.438631	0.584629
95360.00	0.439760	0.580987
95370.00	0.438219	0.578101
95380.00	0.440680	0.584868
95390.00	0.438727	0.578130
95400.00	0.436121	0.572413
95410.00	0.438208	0.577065
95420.00	0.439766	0.577346
95430.00	0.438129	0.580357
95440.00	0.441007	0.582145
95450.00	0.438866	0.587421
95460.00	0.438514	0.584737
95470.00	0.439781	0.578584
95480.00	0.438792	0.580040
95490.00	0.440177	0.582336
95500.00	0.436871	0.573993
95510.00	0.433002	0.577262
95520.00	0.434522	0.578057
95530.00	0.439116	0.582271
95540.00	0.434327	0.578572
95550.00	0.435761	0.583901
95560.00	0.436180	0.578061
95570.00	0.435649	0.582622
95580.00	0.434984	0.580929
95590.00	0.432686	0.579324
95600.00	0.434094	0.577665
95610.00	0.430807	0.573682
95620.00	0.435920	0.579316
95630.00	0.434808	0.578993
95640.00	0.438826	0.582324
95650.00	0.436388	0.580138
95660.00	0.436321	0.581690
95670.00	0.436617	0.577111
95680.00	0.436018	0.579385
95690.00	0.437852	0.582248
95700.00	0.438321	0.578816
95710.00	0.437006	0.578833
95720.00	0.435695	0.578142
95730.00	0.435270	0.573886
95740.00	0.438036	0.571517
95750.00	0.432610	0.568898
95760.00	0.434283	0.570150
95770.00	0.434551	0.572162
95780.00	0.435583	0.571860
95790.00	0.436530	0.579276
95800.00	0.438200	0.577639
95810.00	0.435302	0.579617
95820.00	0.437512	0.576841
95830.00	0.437718	0.580343
95840.00	0.437643	0.572582
95850.00	0.437842	0.585834
95860.00	0.435929	0.581520
95870.00	0.439642	0.581126
95880.00	0.438107	0.578296
95890.00	0.435761	0.579624
95900.00	0.436158	0.576620
95910.00	0.437538	0.578432
95920.00	0.438825	0.576260
95930.00	0.435150	0.582529
95940.00	0.439405	0.583708
95950.00	0.436331	0.577795
95960.00	0.436391	0.585522
95970.00	0.437489	0.581937
95980.00	0.438634	0.584315
95990.00	0.436561	0.577516
96000.00	0.438760	0.579958
96010.00	0.438755	0.575025
96020.00	0.437582	0.581062
96030.00	0.436127	0.576001
96040.00	0.434966	0.576826
96050.00	0.437097	0.581789
96060.00	0.436995	0.581922
96070.00	0.437274	0.582298
96080.00	0.439736	0.586339
96090.00	0.438369	0.577920
96100.00	0.438395	0.579499
96110.00	0.438362	0.580663
96120.00	0.436831	0.579334
96130.00	0.439890	0.581896
96140.00	0.437691	0.578009
96150.00	0.435879	0.572163
96160.00	0.435072	0.575977
96170.00	0.437958	0.579242
96180.00	0.439079	0.581675
96190.00	0.439067	0.578308
96200.00	0.437312	0.575362
96210.00	0.437237	0.576953
96220.00	0.434822	0.578078
96230.00	0.436508	0.581200
96240.00	0.438188	0.583588
96250.00	0.438886	0.584554
96260.00	0.434899	0.579719
96270.00	0.435619	0.578261
96280.00	0.435777	0.583107
96290.00	0.436551	0.579307
96300.00	0.436115	0.577753
96310.00	0.437260	0.582521
96320.00	0.440100	0.586720
96330.00	0.437421	0.578694
96340.00	0.436008	0.579089
96350.00	0.436655	0.580389
96360.00	0.436141	0.578795
96370.00	0.436749	0.581657
96380.00	0.439276	0.582584
96390.00	0.436662	0.584568
96400.00	0.437055	0.581797
96410.00	0.435525	0.578967
96420.00	0.438276	0.577955
96430.00	0.434344	0.575345
96440.00	0.438080	0.580680
96450.00	0.439296	0.584475
96460.00	0.437569	0.579619
96470.00	0.436168	0.579433
96480.00	0.438466	0.580975
96490.00	0.438904	0.582245
96500.00	0.439343	0.585025
96510.00	0.435784	0.584572
96520.00	0.436862	0.583487
96530.00	0.438890	0.586424
96540.00	0.436466	0.579105
96550.00	0.440288	0.583447
96560.00	0.439336	0.583594
96570.00	0.439184	0.586910
96580.00	0.439811	0.575472
96590.00	0.440298	0.584048
96600.00	0.437240	0.582361
96610.00	0.440460	0.583511
96620.00	0.438106	0.576273
96630.00	0.437388	0.573577
96640.00	0.438972	0.580901
96650.00	0.436954	0.576354
96660.00	0.438060	0.583083
96670.00	0.436242	0.576836
96680.00	0.439297	0.584589
96690.00	0.436162	0.582599
96700.00	0.438442	0.584698
96710.00	0.437686	0.580186
96720.00	0.437154	0.576457
96730.00	0.439939	0.584311
96740.00	0.438088	0.573151
96750.00	0.440547	0.579229
96760.00	0.438618	0.579670
96770.00	0.438269	0.577875
96780.00	0.437685	0.578989
96790.00	0.440384	0.582324
96800.00	0.439815	0.583340
96810.00	0.440309	0.587189
96820.00	0.439310	0.580070
96830.00	0.438598	0.584832
96840.00	0.439396	0.589529
96850.00	0.436935	0.582574
96860.00	0.436588	0.580990
96870.00	0.436733	0.582935
96880.00	0.435441	0.578186
96890.00	0.435067	0.581259
96900.00	0.436629	0.582777
96910.00	0.438529	0.584221
96920.00	0.436946	0.580098
96930.00	0.436206	0.587756
96940.00	0.437087	0.584663
96950.00	0.435236	0.577111
96960.00	0.437793	0.578917
96970.00	0.437016	0.585988
96980.00	0.438063	0.583171
96990.00	0.436122	0.583256
97000.00	0.432668	0.578542
97010.00	0.437416	0.579295
97020.00	0.435535	0.577024
97030.00	0.434190	0.576447
97040.00	0.437993	0.587637
97050.00	0.436245	0.580948
97060.00	0.435738	0.580212
97070.00	0.435099	0.579022
97080.00	0.435809	0.574801
97090.00	0.434582	0.574137
97100.00	0.439424	0.584856
97110.00	0.434984	0.571086
97120.00	0.435840	0.575012
97130.00	0.435539	0.580681
97140.00	0.435157	0.577798
97150.00	0.436909	0.586309
97160.00	0.438880	0.581736
97170.00	0.438488	0.579679
97180.00	0.439212	0.578827
97190.00	0.438971	0.583173
97200.00	0.439037	0.583272
97210.00	0.437606	0.580205
97220.00	0.436560	0.579337
97230.00	0.438803	0.580340
97240.00	0.437649	0.582316
97250.00	0.437740	0.586883
97260.00	0.436789	0.584341
97270.00	0.437738	0.577957
97280.00	0.439486	0.582601
97290.00	0.435511	0.582077
97300.00	0.435714	0.575352
97310.00	0.436364	0.577847
97320.00	0.436224	0.576364
97330.00	0.438909	0.580134
97340.00	0.437929	0.584260
97350.00	0.438468	0.586195
97360.00	0.439843	0.585832
97370.00	0.436074	0.578396
97380.00	0.436467	0.583006
97390.00	0.437625	0.586103
97400.00	0.434808	0.579562
97410.00	0.437817	0.577831
97420.00	0.438887	0.579220
97430.00	0.437973	0.578257
97440.00	0.437624	0.587693
97450.00	0.437723	0.582528
97460.00	0.440346	0.583932
97470.00	0.440739	0.584076
97480.00	0.440373	0.581658
97490.00	0.436325	0.582040
97500.00	0.436102	0.582016
97510.00	0.436636	0.581754
97520.00	0.436829	0.574872
97530.00	0.437290	0.573075
97540.00	0.437040	0.570768
97550.00	0.435899	0.580019
97560.00	0.439026	0.574873
97570.00	0.436190	0.573818
97580.00	0.433707	0.578135
97590.00	0.434930	0.570664
97600.00	0.435200	0.580876
97610.00	0.435791	0.572554
97620.00	0.437647	0.581800
97630.00	0.434611	0.577538
97640.00	0.435569	0.579594
97650.00	0.437865	0.577577
97660.00	0.437976	0.575810
97670.00	0.438944	0.578339
97680.00	0.439594	0.581268
97690.00	0.438333	0.582074
97700.00	0.438506	0.579593
97710.00	0.437703	0.575160
97720.00	0.437094	0.579798
97730.00	0.438261	0.576873
97740.00	0.434024	0.579928
97750.00	0.436438	0.581764
97760.00	0.437445	0.576584
97770.00	0.435232	0.574525
97780.00	0.437983	0.577241
97790.00	0.434092	0.572603
97800.00	0.438325	0.576227
97810.00	0.437568	0.577767
97820.00	0.436884	0.575629
97830.00	0.438134	0.575985
97840.00	0.436336	0.574444
97850.00	0.436739	0.578465
97860.00	0.436473	0.573763
97870.00	0.435859	0.579717
97880.00	0.436849	0.578696
97890.00	0.434161	0.569073
97900.00	0.438068	0.578443
97910.00	0.433178	0.571276
97920.00	0.432744	0.577369
97930.00	0.433185	0.572994
97940.00	0.434259	0.574221
97950.00	0.432654	0.576815
97960.00	0.430735	0.567219
97970.00	0.432956	0.572121
97980.00	0.435514	0.570696
97990.00	0.432732	0.568107
98000.00	0.434092	0.573986
98010.00	0.436000	0.575933
98020.00	0.433842	0.572339
98030.00	0.434983	0.579033
98040.00	0.433758	0.568798
98050.00	0.432956	0.571928
98060.00	0.432267	0.567342
98070.00	0.430707	0.570187
98080.00	0.433898	0.575540
98090.00	0.436323	0.571419
98100.00	0.434939	0.568292
98110.00	0.433136	0.573252
98120.00	0.435401	0.571361
98130.00	0.433668	0.571842
98140.00	0.436708	0.571599
98150.00	0.436177	0.574113
98160.00	0.433063	0.570377
98170.00	0.433484	0.567254
98180.00	0.433924	0.573151
98190.00	0.432360	0.571968
98200.00	0.434226	0.567527
98210.00	0.437359	0.570712
98220.00	0.433582	0.566044
98230.00	0.433418	0.567779
98240.00	0.435829	0.565725
98250.00	0.434108	0.572266
98260.00	0.437310	0.572833
98270.00	0.435114	0.568921
98280.00	0.432404	0.565561
98290.00	0.435067	0.571719
98300.00	0.434522	0.570603
98310.00	0.434026	0.570988
98320.00	0.434248	0.574082
98330.00	0.437196	0.568790
98340.00	0.434772	0.571258
98350.00	0.431656	0.565849
98360.00	0.432816	0.570697
98370.00	0.435795	0.569074
98380.00	0.433671	0.567424
98390.00	0.434711	0.563491
98400.00	0.432548	0.560364
98410.00	0.437828	0.571843
98420.00	0.434710	0.567442
98430.00	0.437094	0.569602
98440.00	0.433964	0.563608
98450.00	0.431732	0.565503
98460.00	0.429614	0.560816
98470.00	0.434759	0.568469
98480.00	0.434519	0.574138
98490.00	0.437118	0.575046
98500.00	0.437231	0.576105
98510.00	0.432961	0.569714
98520.00	0.436485	0.577518
98530.00	0.433466	0.570687
98540.00	0.436993	0.570866
98550.00	0.435720	0.574185
98560.00	0.434025	0.573971
98570.00	0.435874	0.572677
98580.00	0.435332	0.567157
98590.00	0.434564	0.572013
98600.00	0.432797	0.572096
98610.00	0.436033	0.572861
98620.00	0.436596	0.573562
98630.00	0.432926	0.570754
98640.00	0.433321	0.566372
98650.00	0.435520	0.575533
98660.00	0.434653	0.573569
98670.00	0.437585	0.571336
98680.00	0.433555	0.570095
98690.00	0.435645	0.573741
98700.00	0.436210	0.576770
98710.00	0.435807	0.578708
98720.00	0.434054	0.570879
98730.00	0.435670	0.577446
98740.00	0.435979	0.575748
98750.00	0.434646	0.568544
98760.00	0.435064	0.577094
98770.00	0.436309	0.580209
98780.00	0.433703	0.579937
98790.00	0.435940	0.574531
98800.00	0.435485	0.575707
98810.00	0.435212	0.575477
98820.00	0.433485	0.581757
98830.00	0.437043	0.578963
98840.00	0.438723	0.576684
98850.00	0.436941	0.579019
98860.00	0.436588	0.580758
98870.00	0.437167	0.577085
98880.00	0.435165	0.574586
98890.00	0.436597	0.571125
98900.00	0.437403	0.574055
98910.00	0.434755	0.568985
98920.00	0.434051	0.572148
98930.00	0.434393	0.570275
98940.00	0.436096	0.574243
98950.00	0.435669	0.572416
98960.00	0.439166	0.576379
98970.00	0.434859	0.572111
98980.00	0.438586	0.577442
98990.00	0.434750	0.579057
99000.00	0.435945	0.572429
99010.00	0.435468	0.575966
99020.00	0.438343	0.577159
99030.00	0.436458	0.571852
99040.00	0.438506	0.577086
99050.00	0.439099	0.579826
99060.00	0.434140	0.574020
99070.00	0.436796	0.579776
99080.00	0.433556	0.575658
99090.00	0.434524	0.579050
99100.00	0.433539	0.580047
99110.00	0.436915	0.577412
99120.00	0.435480	0.574536
99130.00	0.433773	0.579060
99140.00	0.437817	0.580332
99150.00	0.434110	0.572863
99160.00	0.437298	0.579380
99170.00	0.437987	0.578677
99180.00	0.433798	0.572594
99190.00	0.435057	0.575334
99200.00	0.434493	0.575606
99210.00	0.436281	0.574646
99220.00	0.435956	0.574027
99230.00	0.431831	0.569163
99240.00	0.436675	0.576060
99250.00	0.433484	0.569744
99260.00	0.432107	0.572955
99270.00	0.434192	0.574020
99280.00	0.436610	0.576198
99290.00	0.435018	0.573982
99300.00	0.436193	0.575138
99310.00	0.438562	0.578305
99320.00	0.433725	0.572435
99330.00	0.433642	0.569857
99340.00	0.436456	0.575235
99350.00	0.435096	0.567890
99360.00	0.436554	0.575574
99370.00	0.434483	0.568743
99380.00	0.437143	0.572202
99390.00	0.436323	0.570271
99400.00	0.436950	0.570575
99410.00	0.436771	0.578191
99420.00	0.434099	0.567858
99430.00	0.433944	0.568746
99440.00	0.435422	0.573777
99450.00	0.434150	0.577397
99460.00	0.436928	0.575207
99470.00	0.434012	0.578068
99480.00	0.432099	0.572496
99490.00	0.436633	0.571709
99500.00	0.432754	0.573305
99510.00	0.433864	0.579403
99520.00	0.436151	0.580312
99530.00	0.434296	0.573413
99540.00	0.430242	0.575256
99550.00	0.436115	0.575116
99560.00	0.434766	0.572837
99570.00	0.433996	0.576906
99580.00	0.432911	0.575248
99590.00	0.436439	0.574881
99600.00	0.432933	0.570241
99610.00	0.435944	0.576626
99620.00	0.431874	0.569708
99630.00	0.433854	0.570208
99640.00	0.435351	0.574110
99650.00	0.432902	0.572477
99660.00	0.435291	0.571762
99670.00	0.430305	0.574999
99680.00	0.435043	0.570375
99690.00	0.433548	0.574123
99700.00	0.433276	0.574680
99710.00	0.431574	0.572861
99720.00	0.433750	0.585110
99730.00	0.434824	0.577715
99740.00	0.431440	0.578378
99750.00	0.433223	0.573423
99760.00	0.433809	0.575344
99770.00	0.432613	0.573361
99780.00	0.433773	0.571874
99790.00	0.435820	0.568075
99800.00	0.434573	0.571870
99810.00	0.432069	0.569805
99820.00	0.433983	0.571879
99830.00	0.433621	0.576541
99840.00	0.433812	0.574104
99850.00	0.430543	0.561079
99860.00	0.432177	0.575070
99870.00	0.432076	0.577384
99880.00	0.435960	0.577171
99890.00	0.434845	0.571244
99900.00	0.433215	0.573087
99910.00	0.432459	0.577029
99920.00	0.428993	0.569707
99930.00	0.432339	0.572173
99940.00	0.434981	0.573366
99950.00	0.435479	0.578255
99960.00	0.435352	0.576206
99970.00	0.432538	0.572135
99980.00	0.435603	0.574437
99990.00	0.436217	0.575148
100000.00	0.433215	0.566844
100010.00	0.431835	0.572566
100020.00	0.433505	0.571049
100030.00	0.433630	0.573319
100040.00	0.435043	0.574385
100050.00	0.432307	0.568054
100060.00	0.432572	0.567811
100070.00	0.434079	0.572093
100080.00	0.430868	0.562283
100090.00	0.432030	0.573272
100100.00	0.433471	0.570912
100110.00	0.430568	0.564857
100120.00	0.431753	0.572396
100130.00	0.432458	0.567218
100140.00	0.434593	0.572647
100150.00	0.431475	0.570730
100160.00	0.432412	0.566315
100170.00	0.431634	0.573246
100180.00	0.432393	0.571795
100190.00	0.429888	0.569395
100200.00	0.432250	0.569865
100210.00	0.433945	0.571325
100220.00	0.431602	0.567554
100230.00	0.430324	0.565810
100240.00	0.433591	0.576435
100250.00	0.430667	0.574896
100260.00	0.431064	0.576296
100270.00	0.431524	0.573909
100280.00	0.432358	0.575602
100290.00	0.433336	0.572554
100300.00	0.432375	0.568068
100310.00	0.434071	0.570370
100320.00	0.435818	0.572541
100330.00	0.433327	0.570533
100340.00	0.434544	0.565786
100350.00	0.434952	0.572361
100360.00	0.434533	0.575721
100370.00	0.433302	0.573101
100380.00	0.431003	0.562573
100390.00	0.431259	0.570095
100400.00	0.430317	0.570710
100410.00	0.430493	0.563902
100420.00	0.430638	0.567482
100430.00	0.434544	0.571897
100440.00	0.431308	0.569874
100450.00	0.433701	0.570374
100460.00	0.432422	0.565126
100470.00	0.431129	0.563997
100480.00	0.431202	0.565816
100490.00	0.435694	0.571778
100500.00	0.431344	0.571281
100510.00	0.431917	0.567169
100520.00	0.432421	0.562534
100530.00	0.431573	0.563939
100540.00	0.432293	0.570197
100550.00	0.430449	0.567732
100560.00	0.434478	0.575169
100570.00	0.430381	0.570785
100580.00	0.431032	0.566899
100590.00	0.433168	0.569312
100600.00	0.432286	0.568905
100610.00	0.434258	0.566567
100620.00	0.430737	0.566987
100630.00	0.433337	0.567923
100640.00	0.431808	0.573308
100650.00	0.433322	0.572173
100660.00	0.434034	0.572796
100670.00	0.434047	0.569515
100680.00	0.431795	0.562209
100690.00	0.435756	0.576579
100700.00	0.431749	0.570107
100710.00	0.433698	0.568295
100720.00	0.435172	0.569102
100730.00	0.431337	0.571569
100740.00	0.433500	0.570242
100750.00	0.432369	0.561159
100760.00	0.433742	0.570215
