Time_ps	P1_Polar	P2_Nematic
18440.00	0.442206	0.656809
18450.00	0.441809	0.658208
18460.00	0.440860	0.656173
18470.00	0.441455	0.655157
18480.00	0.438873	0.651319
18490.00	0.441158	0.650782
18500.00	0.440285	0.657765
18510.00	0.441344	0.656743
18520.00	0.438576	0.658525
18530.00	0.441602	0.660733
18540.00	0.441705	0.655569
18550.00	0.439956	0.658316
18560.00	0.440274	0.653551
18570.00	0.440495	0.657631
18580.00	0.440020	0.656165
18590.00	0.440666	0.658688
18600.00	0.442270	0.661262
18610.00	0.442047	0.658241
18620.00	0.441111	0.654219
18630.00	0.442532	0.659039
18640.00	0.441389	0.657114
18650.00	0.441788	0.658820
18660.00	0.435762	0.646896
18670.00	0.440011	0.650859
18680.00	0.439322	0.646802
18690.00	0.440041	0.650640
18700.00	0.439518	0.654418
18710.00	0.442433	0.660309
18720.00	0.442280	0.661113
18730.00	0.441248	0.661711
18740.00	0.439041	0.656758
18750.00	0.440120	0.647721
18760.00	0.441618	0.656467
18770.00	0.445095	0.661678
18780.00	0.441869	0.655178
18790.00	0.440078	0.648756
18800.00	0.442878	0.654913
18810.00	0.440937	0.648486
18820.00	0.444089	0.660559
18830.00	0.442735	0.656644
18840.00	0.441527	0.660895
18850.00	0.441173	0.656908
18860.00	0.444572	0.658599
18870.00	0.444961	0.662505
18880.00	0.441534	0.658316
18890.00	0.442231	0.657286
18900.00	0.440854	0.653517
18910.00	0.443162	0.656401
18920.00	0.441746	0.651520
18930.00	0.441561	0.650387
18940.00	0.442516	0.652448
18950.00	0.443694	0.657886
18960.00	0.442460	0.659163
18970.00	0.444592	0.657991
18980.00	0.445459	0.660641
18990.00	0.441829	0.657773
19000.00	0.439729	0.658416
19010.00	0.441181	0.652570
19020.00	0.441473	0.657009
19030.00	0.439891	0.654304
19040.00	0.442911	0.657057
19050.00	0.443979	0.655414
19060.00	0.440841	0.650961
19070.00	0.445003	0.657726
19080.00	0.441928	0.656525
19090.00	0.438948	0.647439
19100.00	0.440944	0.657827
19110.00	0.441881	0.658159
19120.00	0.442355	0.658133
19130.00	0.442446	0.655522
19140.00	0.440920	0.653044
19150.00	0.440681	0.654822
19160.00	0.441516	0.662055
19170.00	0.442405	0.656812
19180.00	0.444217	0.657875
19190.00	0.441941	0.661445
19200.00	0.439761	0.652743
19210.00	0.438402	0.652793
19220.00	0.442782	0.654936
19230.00	0.441938	0.655186
19240.00	0.442344	0.659445
19250.00	0.440936	0.659961
19260.00	0.440164	0.655995
19270.00	0.439400	0.651447
19280.00	0.439899	0.654233
19290.00	0.440227	0.657992
19300.00	0.442039	0.660043
19310.00	0.440662	0.656513
19320.00	0.443100	0.655483
19330.00	0.442762	0.660732
19340.00	0.441317	0.655506
19350.00	0.442264	0.659746
19360.00	0.443093	0.656959
19370.00	0.444015	0.660061
19380.00	0.443109	0.655776
19390.00	0.442454	0.649596
19400.00	0.441435	0.656980
19410.00	0.443071	0.656406
19420.00	0.443283	0.657505
19430.00	0.441987	0.656018
19440.00	0.441014	0.649757
19450.00	0.443341	0.659348
19460.00	0.442405	0.655124
19470.00	0.443283	0.656879
19480.00	0.441441	0.656793
19490.00	0.441141	0.646677
19500.00	0.441833	0.645779
19510.00	0.444641	0.655894
19520.00	0.442189	0.649395
19530.00	0.444845	0.656564
19540.00	0.440131	0.649634
19550.00	0.441305	0.646884
19560.00	0.440642	0.649501
19570.00	0.442420	0.651685
19580.00	0.440660	0.653415
19590.00	0.441808	0.647730
19600.00	0.439632	0.650257
19610.00	0.439865	0.647283
19620.00	0.441812	0.655434
19630.00	0.442100	0.652164
19640.00	0.443290	0.659187
19650.00	0.441235	0.650250
19660.00	0.440963	0.652559
19670.00	0.441852	0.652342
19680.00	0.443156	0.660042
19690.00	0.443056	0.658111
19700.00	0.442289	0.650943
19710.00	0.440716	0.655252
19720.00	0.441626	0.658142
19730.00	0.440097	0.653388
19740.00	0.442089	0.654647
19750.00	0.437488	0.651874
19760.00	0.438925	0.659295
19770.00	0.437933	0.655475
19780.00	0.436800	0.653478
19790.00	0.438824	0.658873
19800.00	0.438023	0.649894
19810.00	0.440477	0.653613
19820.00	0.438393	0.654991
19830.00	0.438690	0.652612
19840.00	0.441188	0.658960
19850.00	0.439382	0.655516
19860.00	0.439476	0.650117
19870.00	0.437326	0.646565
19880.00	0.439021	0.652381
19890.00	0.439099	0.652991
19900.00	0.438124	0.651767
19910.00	0.442365	0.654006
19920.00	0.439577	0.654068
19930.00	0.436941	0.650015
19940.00	0.436640	0.653674
19950.00	0.438223	0.652238
19960.00	0.441412	0.657408
19970.00	0.436948	0.651035
19980.00	0.436812	0.650469
19990.00	0.439437	0.656846
20000.00	0.439501	0.659118
20010.00	0.437035	0.650678
20020.00	0.438560	0.654694
20030.00	0.437913	0.653791
20040.00	0.441387	0.658186
20050.00	0.439924	0.650086
20060.00	0.442702	0.655924
20070.00	0.441907	0.660909
20080.00	0.439689	0.646400
20090.00	0.439300	0.656519
20100.00	0.439925	0.657353
20110.00	0.440578	0.658128
20120.00	0.439363	0.653202
20130.00	0.439726	0.654239
20140.00	0.439580	0.655636
20150.00	0.440850	0.648790
20160.00	0.440687	0.653691
20170.00	0.437628	0.652585
20180.00	0.437727	0.652161
20190.00	0.442193	0.653180
20200.00	0.440173	0.650070
20210.00	0.438720	0.653442
20220.00	0.440567	0.654739
20230.00	0.440955	0.654351
20240.00	0.439168	0.655106
20250.00	0.439528	0.656100
20260.00	0.441128	0.646461
20270.00	0.438917	0.649210
20280.00	0.439063	0.657203
20290.00	0.441119	0.656141
20300.00	0.442279	0.656718
20310.00	0.441552	0.657430
20320.00	0.440752	0.653605
20330.00	0.440934	0.655984
20340.00	0.440139	0.652756
20350.00	0.437864	0.656605
20360.00	0.439571	0.647158
20370.00	0.439249	0.645933
20380.00	0.441345	0.655447
20390.00	0.441877	0.653436
20400.00	0.440095	0.655525
20410.00	0.441561	0.659696
20420.00	0.442759	0.660599
20430.00	0.442474	0.653682
20440.00	0.441820	0.655989
20450.00	0.438572	0.656720
20460.00	0.442408	0.660856
20470.00	0.441342	0.663089
20480.00	0.441467	0.660735
20490.00	0.439526	0.657707
20500.00	0.438385	0.653949
20510.00	0.439497	0.652056
20520.00	0.439323	0.656137
20530.00	0.438926	0.653002
20540.00	0.444945	0.662236
20550.00	0.437483	0.651093
20560.00	0.441125	0.653112
20570.00	0.439927	0.657835
20580.00	0.438653	0.654984
20590.00	0.437787	0.646950
20600.00	0.442734	0.656044
20610.00	0.438498	0.648845
20620.00	0.440203	0.653536
20630.00	0.439082	0.652871
20640.00	0.445431	0.660108
20650.00	0.441707	0.655687
20660.00	0.442079	0.657739
20670.00	0.441281	0.649752
20680.00	0.439126	0.651478
20690.00	0.439414	0.656752
20700.00	0.440533	0.655591
20710.00	0.441932	0.655829
20720.00	0.441061	0.656516
20730.00	0.441200	0.658517
20740.00	0.441546	0.653729
20750.00	0.439379	0.654453
20760.00	0.441510	0.655033
20770.00	0.439713	0.653615
20780.00	0.440486	0.656621
20790.00	0.442964	0.662902
20800.00	0.442175	0.663831
20810.00	0.442704	0.656981
20820.00	0.442244	0.659488
20830.00	0.441675	0.655881
20840.00	0.441932	0.659282
20850.00	0.440129	0.659950
20860.00	0.442175	0.656484
20870.00	0.443343	0.659640
20880.00	0.440231	0.661783
20890.00	0.441857	0.657016
20900.00	0.443529	0.661309
20910.00	0.440669	0.661461
20920.00	0.440671	0.660125
20930.00	0.442423	0.667240
20940.00	0.443046	0.663209
20950.00	0.442194	0.659343
20960.00	0.443144	0.660339
20970.00	0.440791	0.657671
20980.00	0.442904	0.657836
20990.00	0.440419	0.658244
21000.00	0.441510	0.661243
21010.00	0.441746	0.657591
21020.00	0.441645	0.654809
21030.00	0.440467	0.653142
21040.00	0.440948	0.658438
21050.00	0.439985	0.650143
21060.00	0.440144	0.653758
21070.00	0.442728	0.656714
21080.00	0.439861	0.653538
21090.00	0.439992	0.649761
21100.00	0.443199	0.656723
21110.00	0.441451	0.652502
21120.00	0.441881	0.661508
21130.00	0.443046	0.657114
21140.00	0.440754	0.653667
21150.00	0.439858	0.654680
21160.00	0.442354	0.656270
21170.00	0.439950	0.653880
21180.00	0.440408	0.658200
21190.00	0.440444	0.655651
21200.00	0.440391	0.650023
21210.00	0.441786	0.655804
21220.00	0.442977	0.654401
21230.00	0.443419	0.657588
21240.00	0.440713	0.652894
21250.00	0.440306	0.655297
21260.00	0.440480	0.654515
21270.00	0.439682	0.651417
21280.00	0.439108	0.653325
21290.00	0.439867	0.653982
21300.00	0.440861	0.650840
21310.00	0.440187	0.658415
21320.00	0.439986	0.652909
21330.00	0.440343	0.654180
21340.00	0.440344	0.646971
21350.00	0.439877	0.651224
21360.00	0.442653	0.653436
21370.00	0.439393	0.648253
21380.00	0.440418	0.658230
21390.00	0.440400	0.654210
21400.00	0.440862	0.659181
21410.00	0.442044	0.652435
21420.00	0.439560	0.647867
21430.00	0.442114	0.653484
21440.00	0.439636	0.655035
21450.00	0.437245	0.650272
21460.00	0.437275	0.648860
21470.00	0.440182	0.655148
21480.00	0.440199	0.659765
21490.00	0.441401	0.654469
21500.00	0.440449	0.660184
21510.00	0.441966	0.656395
21520.00	0.443002	0.654125
21530.00	0.441194	0.654537
21540.00	0.441750	0.654724
21550.00	0.443918	0.659974
21560.00	0.439603	0.656121
21570.00	0.441589	0.653713
21580.00	0.438800	0.650019
21590.00	0.440553	0.656479
21600.00	0.438721	0.653996
21610.00	0.439657	0.655069
21620.00	0.439682	0.646751
21630.00	0.440396	0.658988
21640.00	0.439232	0.655910
21650.00	0.437476	0.652715
21660.00	0.439833	0.650897
21670.00	0.441259	0.655973
21680.00	0.439146	0.653733
21690.00	0.442619	0.656664
21700.00	0.440527	0.654075
21710.00	0.439493	0.656711
21720.00	0.441881	0.662873
21730.00	0.442042	0.657162
21740.00	0.441987	0.658172
21750.00	0.441135	0.656622
21760.00	0.441953	0.658720
21770.00	0.438335	0.650691
21780.00	0.441435	0.659874
21790.00	0.443531	0.659020
21800.00	0.442294	0.655771
21810.00	0.442375	0.661498
21820.00	0.440138	0.655534
21830.00	0.441104	0.657492
21840.00	0.441499	0.653851
21850.00	0.441877	0.659169
21860.00	0.442543	0.656641
21870.00	0.441540	0.659196
21880.00	0.443047	0.660405
21890.00	0.441114	0.658726
21900.00	0.440978	0.654798
21910.00	0.438542	0.655373
21920.00	0.439206	0.655471
21930.00	0.440723	0.656434
21940.00	0.441415	0.649598
21950.00	0.442675	0.655049
21960.00	0.442586	0.662164
21970.00	0.440549	0.652391
21980.00	0.441873	0.659781
21990.00	0.437505	0.650306
22000.00	0.439814	0.651810
22010.00	0.438757	0.654494
22020.00	0.441056	0.653549
22030.00	0.440707	0.649520
22040.00	0.438206	0.650996
22050.00	0.440291	0.653741
22060.00	0.438638	0.648817
22070.00	0.439851	0.653637
22080.00	0.440088	0.653264
22090.00	0.441847	0.653509
22100.00	0.439681	0.651727
22110.00	0.443584	0.655104
22120.00	0.437315	0.648594
22130.00	0.440806	0.650509
22140.00	0.441256	0.658015
22150.00	0.440046	0.654498
22160.00	0.439328	0.648383
22170.00	0.441251	0.653739
22180.00	0.442196	0.654017
22190.00	0.437584	0.652301
22200.00	0.442607	0.655095
22210.00	0.440592	0.649281
22220.00	0.441856	0.652476
22230.00	0.440997	0.659928
22240.00	0.442450	0.653584
22250.00	0.441610	0.653525
22260.00	0.442343	0.655650
22270.00	0.440764	0.653258
22280.00	0.442925	0.658182
22290.00	0.443594	0.661658
22300.00	0.441306	0.657545
22310.00	0.443226	0.657706
22320.00	0.440959	0.655980
22330.00	0.441466	0.659691
22340.00	0.444351	0.661107
22350.00	0.444918	0.658787
22360.00	0.444635	0.662685
22370.00	0.440623	0.652697
22380.00	0.441150	0.660981
22390.00	0.443104	0.664881
22400.00	0.439761	0.655547
22410.00	0.441409	0.656870
22420.00	0.442030	0.654897
22430.00	0.441210	0.655905
22440.00	0.442244	0.660707
22450.00	0.441026	0.654063
22460.00	0.441303	0.653891
22470.00	0.441011	0.656989
22480.00	0.438889	0.649475
22490.00	0.439190	0.646927
22500.00	0.439736	0.646564
22510.00	0.440671	0.653067
22520.00	0.441326	0.651193
22530.00	0.439936	0.652998
22540.00	0.439357	0.651993
22550.00	0.439066	0.650546
22560.00	0.440794	0.653145
22570.00	0.441354	0.657937
22580.00	0.443349	0.656114
22590.00	0.440850	0.649739
22600.00	0.439801	0.650987
22610.00	0.444338	0.658630
22620.00	0.441226	0.657064
22630.00	0.440327	0.652775
22640.00	0.441374	0.653110
22650.00	0.441498	0.648472
22660.00	0.441596	0.652947
22670.00	0.440610	0.654376
22680.00	0.443904	0.662665
22690.00	0.440509	0.654168
22700.00	0.443023	0.657143
22710.00	0.441776	0.649579
22720.00	0.442006	0.657026
22730.00	0.439569	0.650172
22740.00	0.440403	0.653720
22750.00	0.440714	0.654135
22760.00	0.440536	0.650588
22770.00	0.439523	0.652106
22780.00	0.441971	0.652392
22790.00	0.440521	0.654140
22800.00	0.435692	0.647480
22810.00	0.441475	0.659104
22820.00	0.440394	0.654608
22830.00	0.440263	0.652314
22840.00	0.439677	0.652459
22850.00	0.439354	0.650029
22860.00	0.440131	0.657189
22870.00	0.436188	0.648337
22880.00	0.438242	0.648667
22890.00	0.437564	0.648982
22900.00	0.438254	0.653753
22910.00	0.434942	0.643474
22920.00	0.437628	0.652515
22930.00	0.437285	0.649418
22940.00	0.436149	0.651456
22950.00	0.439025	0.654654
22960.00	0.436839	0.650576
22970.00	0.439267	0.653402
22980.00	0.438798	0.655990
22990.00	0.438016	0.657156
23000.00	0.437854	0.651934
23010.00	0.439574	0.654741
23020.00	0.439569	0.650110
23030.00	0.437174	0.658085
23040.00	0.436440	0.651295
23050.00	0.439891	0.662961
23060.00	0.436465	0.649487
23070.00	0.435906	0.653248
23080.00	0.437339	0.651322
23090.00	0.435686	0.650152
23100.00	0.437517	0.648517
23110.00	0.438495	0.650692
23120.00	0.439336	0.652115
23130.00	0.438389	0.648111
23140.00	0.439444	0.652477
23150.00	0.440453	0.655761
23160.00	0.437074	0.643465
23170.00	0.439888	0.647102
23180.00	0.438443	0.650062
23190.00	0.437723	0.651270
23200.00	0.440036	0.653649
23210.00	0.439295	0.647318
23220.00	0.439571	0.655695
23230.00	0.438729	0.648947
23240.00	0.440025	0.652576
23250.00	0.439201	0.648884
23260.00	0.441346	0.652926
23270.00	0.439421	0.651574
23280.00	0.439796	0.652498
23290.00	0.441785	0.652379
23300.00	0.440043	0.651119
23310.00	0.440510	0.648241
23320.00	0.440650	0.649198
23330.00	0.440349	0.647565
23340.00	0.439386	0.655296
23350.00	0.440616	0.653466
23360.00	0.439417	0.647176
23370.00	0.441293	0.643470
23380.00	0.439880	0.654371
23390.00	0.438346	0.651054
23400.00	0.441379	0.653604
23410.00	0.438070	0.649925
23420.00	0.439378	0.654291
23430.00	0.437956	0.653693
23440.00	0.438798	0.653758
23450.00	0.437621	0.648769
23460.00	0.441111	0.653323
23470.00	0.442029	0.654318
23480.00	0.437249	0.652366
23490.00	0.442596	0.659722
23500.00	0.438275	0.656511
23510.00	0.437661	0.652771
23520.00	0.439764	0.652244
23530.00	0.438796	0.652398
23540.00	0.437997	0.652125
23550.00	0.440477	0.657306
23560.00	0.439710	0.654718
23570.00	0.439056	0.656500
23580.00	0.439667	0.651681
23590.00	0.439286	0.650388
23600.00	0.440206	0.658315
23610.00	0.438664	0.652619
23620.00	0.438747	0.652816
23630.00	0.438136	0.650613
23640.00	0.438560	0.651258
23650.00	0.439254	0.650998
23660.00	0.438959	0.645999
23670.00	0.436884	0.649384
23680.00	0.439956	0.652437
23690.00	0.440175	0.650790
23700.00	0.437213	0.652900
23710.00	0.438685	0.650244
23720.00	0.440121	0.659877
23730.00	0.440229	0.653991
23740.00	0.441970	0.658181
23750.00	0.441049	0.655716
23760.00	0.439920	0.650795
23770.00	0.441875	0.659621
23780.00	0.440746	0.651929
23790.00	0.440441	0.653952
23800.00	0.438421	0.654463
23810.00	0.440646	0.651558
23820.00	0.439461	0.660273
23830.00	0.441212	0.653250
23840.00	0.441512	0.656206
23850.00	0.440725	0.658792
23860.00	0.439013	0.649582
23870.00	0.438803	0.648566
23880.00	0.438378	0.645252
23890.00	0.440004	0.650875
23900.00	0.441470	0.647240
23910.00	0.439055	0.651744
23920.00	0.441240	0.653520
23930.00	0.441652	0.652746
23940.00	0.440595	0.647371
23950.00	0.440667	0.645924
23960.00	0.441934	0.649836
23970.00	0.440362	0.645687
23980.00	0.442254	0.655628
23990.00	0.441252	0.654966
24000.00	0.440817	0.654843
24010.00	0.441077	0.654174
24020.00	0.440054	0.651563
24030.00	0.442584	0.653479
24040.00	0.442410	0.648543
24050.00	0.441020	0.651025
24060.00	0.441195	0.651647
24070.00	0.442593	0.654570
24080.00	0.444576	0.658464
24090.00	0.437957	0.646437
24100.00	0.439561	0.654472
24110.00	0.439013	0.649175
24120.00	0.440927	0.650041
24130.00	0.440542	0.651880
24140.00	0.438597	0.647231
24150.00	0.437240	0.646446
24160.00	0.437419	0.642725
24170.00	0.437638	0.642928
24180.00	0.438746	0.641914
24190.00	0.440460	0.641251
24200.00	0.438193	0.644717
24210.00	0.436482	0.639515
24220.00	0.440596	0.648374
24230.00	0.437480	0.646620
24240.00	0.439181	0.644615
24250.00	0.439274	0.645643
24260.00	0.438569	0.643678
24270.00	0.438757	0.646242
24280.00	0.438736	0.645378
24290.00	0.439175	0.647550
24300.00	0.440502	0.643726
24310.00	0.438830	0.635739
24320.00	0.438326	0.639447
24330.00	0.438314	0.639150
24340.00	0.440734	0.651224
24350.00	0.441732	0.647982
24360.00	0.436406	0.644056
24370.00	0.440848	0.648196
24380.00	0.441326	0.646370
24390.00	0.439385	0.643811
24400.00	0.439555	0.644951
24410.00	0.439422	0.643538
24420.00	0.440608	0.646268
24430.00	0.438148	0.650874
24440.00	0.439847	0.649029
24450.00	0.439060	0.645193
24460.00	0.439678	0.643925
24470.00	0.441357	0.650915
24480.00	0.437700	0.646906
24490.00	0.437425	0.639674
24500.00	0.438658	0.645496
24510.00	0.439803	0.647875
24520.00	0.438933	0.641445
24530.00	0.438452	0.644340
24540.00	0.434833	0.634639
24550.00	0.437599	0.641626
24560.00	0.437918	0.641010
24570.00	0.438325	0.642618
24580.00	0.439740	0.643900
24590.00	0.439341	0.641115
24600.00	0.437305	0.638227
24610.00	0.437346	0.636871
24620.00	0.438159	0.646108
24630.00	0.438224	0.640590
24640.00	0.438538	0.643737
24650.00	0.434651	0.638643
24660.00	0.435568	0.642037
24670.00	0.438532	0.646148
24680.00	0.437440	0.642302
24690.00	0.438009	0.637943
24700.00	0.436944	0.639380
24710.00	0.435929	0.641359
24720.00	0.437180	0.635808
24730.00	0.438468	0.645568
24740.00	0.438292	0.643032
24750.00	0.438624	0.642154
24760.00	0.437809	0.644593
24770.00	0.439168	0.647017
24780.00	0.437186	0.644311
24790.00	0.437627	0.643714
24800.00	0.433643	0.638819
24810.00	0.436155	0.640749
24820.00	0.434068	0.634498
24830.00	0.435049	0.646240
24840.00	0.438800	0.648244
24850.00	0.438132	0.649348
24860.00	0.439506	0.649829
24870.00	0.440306	0.646356
24880.00	0.438250	0.640179
24890.00	0.437223	0.646896
24900.00	0.438985	0.643832
24910.00	0.440870	0.648774
24920.00	0.441754	0.649192
24930.00	0.437409	0.648243
24940.00	0.438305	0.648681
24950.00	0.437775	0.640656
24960.00	0.438759	0.645804
24970.00	0.436978	0.646742
24980.00	0.437685	0.645606
24990.00	0.438630	0.641359
25000.00	0.437127	0.642757
25010.00	0.437481	0.643374
25020.00	0.437529	0.640469
25030.00	0.438359	0.648018
25040.00	0.436944	0.646658
25050.00	0.437968	0.643861
25060.00	0.438171	0.646160
25070.00	0.439703	0.648181
25080.00	0.438871	0.641877
25090.00	0.438365	0.648217
25100.00	0.438969	0.649257
25110.00	0.434861	0.646035
25120.00	0.435061	0.642955
25130.00	0.435381	0.645314
25140.00	0.437416	0.642711
25150.00	0.437459	0.640267
25160.00	0.436376	0.641748
25170.00	0.434219	0.640643
25180.00	0.436306	0.639628
25190.00	0.436828	0.640807
25200.00	0.435900	0.638736
25210.00	0.435206	0.638961
25220.00	0.435869	0.637900
25230.00	0.435811	0.645456
25240.00	0.435345	0.639146
25250.00	0.438990	0.650837
25260.00	0.437281	0.645357
25270.00	0.434152	0.638152
25280.00	0.435630	0.644797
25290.00	0.437739	0.647654
25300.00	0.436808	0.648303
25310.00	0.433277	0.640612
25320.00	0.436462	0.644958
25330.00	0.436418	0.642115
25340.00	0.439140	0.642377
25350.00	0.440106	0.648268
25360.00	0.437494	0.646097
25370.00	0.435759	0.642609
25380.00	0.436708	0.641485
25390.00	0.435773	0.640664
25400.00	0.439663	0.648715
25410.00	0.440056	0.648117
25420.00	0.438557	0.645827
25430.00	0.439254	0.648260
25440.00	0.441564	0.648367
25450.00	0.438204	0.646211
25460.00	0.438887	0.647121
25470.00	0.440247	0.648496
25480.00	0.441050	0.645460
25490.00	0.443614	0.653384
25500.00	0.442645	0.652047
25510.00	0.440711	0.645521
25520.00	0.442995	0.654034
25530.00	0.441166	0.652969
25540.00	0.440555	0.646970
25550.00	0.440686	0.649293
25560.00	0.440797	0.642550
25570.00	0.440635	0.648473
25580.00	0.441243	0.652433
25590.00	0.440563	0.646595
25600.00	0.438573	0.646609
25610.00	0.442119	0.644903
25620.00	0.439004	0.647043
25630.00	0.440296	0.644741
25640.00	0.438153	0.642242
25650.00	0.438257	0.644354
25660.00	0.437214	0.642589
25670.00	0.438309	0.646403
25680.00	0.440810	0.635058
25690.00	0.438844	0.641736
25700.00	0.438851	0.634852
25710.00	0.439149	0.640698
25720.00	0.438332	0.639442
25730.00	0.437931	0.641366
25740.00	0.437856	0.640097
25750.00	0.437657	0.638720
25760.00	0.440156	0.644964
25770.00	0.438980	0.638529
25780.00	0.437466	0.638198
25790.00	0.437828	0.644510
25800.00	0.438487	0.643267
25810.00	0.438905	0.638505
25820.00	0.438648	0.638975
25830.00	0.437011	0.641456
25840.00	0.434402	0.637826
25850.00	0.438168	0.640944
25860.00	0.440223	0.638982
25870.00	0.439331	0.642553
25880.00	0.438453	0.639432
25890.00	0.438260	0.638088
25900.00	0.437778	0.638153
25910.00	0.437742	0.641290
25920.00	0.438541	0.646430
25930.00	0.438607	0.639312
25940.00	0.439406	0.640398
25950.00	0.438382	0.641445
25960.00	0.437768	0.641339
25970.00	0.438512	0.645983
25980.00	0.439253	0.640955
25990.00	0.438264	0.641486
26000.00	0.437034	0.645690
26010.00	0.438205	0.643345
26020.00	0.438338	0.640426
26030.00	0.439545	0.641768
26040.00	0.437049	0.642578
26050.00	0.438766	0.640161
26060.00	0.439444	0.645163
26070.00	0.439714	0.646344
26080.00	0.439588	0.639799
26090.00	0.438500	0.641930
26100.00	0.442745	0.645582
26110.00	0.437392	0.642720
26120.00	0.440408	0.649529
26130.00	0.438946	0.645622
26140.00	0.439230	0.645718
26150.00	0.437614	0.641826
26160.00	0.438576	0.640614
26170.00	0.438689	0.646196
26180.00	0.439895	0.640905
26190.00	0.438727	0.642207
26200.00	0.438527	0.635873
26210.00	0.437906	0.639954
26220.00	0.438006	0.637103
26230.00	0.434807	0.636996
26240.00	0.436068	0.641398
26250.00	0.437892	0.641027
26260.00	0.438426	0.643385
26270.00	0.439347	0.643077
26280.00	0.438643	0.643922
26290.00	0.437915	0.642643
26300.00	0.437523	0.639488
26310.00	0.437432	0.641270
26320.00	0.437357	0.642649
26330.00	0.439902	0.648907
26340.00	0.439768	0.648305
26350.00	0.437695	0.642983
26360.00	0.439509	0.649563
26370.00	0.436868	0.646288
26380.00	0.439356	0.641677
26390.00	0.439518	0.645818
26400.00	0.438954	0.642034
26410.00	0.438084	0.644883
26420.00	0.438705	0.647999
26430.00	0.438961	0.640743
26440.00	0.438400	0.645503
26450.00	0.437687	0.643465
26460.00	0.439050	0.644182
26470.00	0.440038	0.643091
26480.00	0.439355	0.642688
26490.00	0.437890	0.645841
26500.00	0.439298	0.642401
26510.00	0.437178	0.645590
26520.00	0.435874	0.639040
26530.00	0.439439	0.644915
26540.00	0.439149	0.645735
26550.00	0.436141	0.644685
26560.00	0.435717	0.643862
26570.00	0.437090	0.642892
26580.00	0.437640	0.642068
26590.00	0.434943	0.637988
26600.00	0.437898	0.640197
26610.00	0.439780	0.641288
26620.00	0.439656	0.641129
26630.00	0.436720	0.636117
26640.00	0.440281	0.638135
26650.00	0.438012	0.642060
26660.00	0.437804	0.645155
26670.00	0.439199	0.642928
26680.00	0.438009	0.644123
26690.00	0.442370	0.650102
26700.00	0.439025	0.646603
26710.00	0.439428	0.651161
26720.00	0.437603	0.642850
26730.00	0.438434	0.647450
26740.00	0.437051	0.652344
26750.00	0.437565	0.646246
26760.00	0.437764	0.641185
26770.00	0.437485	0.642169
26780.00	0.438442	0.643373
26790.00	0.440211	0.642333
26800.00	0.439919	0.647329
26810.00	0.439955	0.645892
26820.00	0.440381	0.650738
26830.00	0.442050	0.650233
26840.00	0.441736	0.643187
26850.00	0.440296	0.642407
26860.00	0.440684	0.649586
26870.00	0.441105	0.643647
26880.00	0.439346	0.640214
26890.00	0.439514	0.641580
26900.00	0.440360	0.640041
26910.00	0.440320	0.642129
26920.00	0.441267	0.644633
26930.00	0.438161	0.648605
26940.00	0.441653	0.644246
26950.00	0.440443	0.638110
26960.00	0.436826	0.642349
26970.00	0.435614	0.639353
26980.00	0.438361	0.643519
26990.00	0.440642	0.650657
27000.00	0.442256	0.651839
27010.00	0.440510	0.649398
27020.00	0.439424	0.646103
27030.00	0.438688	0.643333
27040.00	0.439956	0.644495
27050.00	0.439941	0.643918
27060.00	0.436420	0.640956
27070.00	0.440642	0.651087
27080.00	0.438575	0.645870
27090.00	0.440316	0.648781
27100.00	0.438554	0.654169
27110.00	0.438964	0.655369
27120.00	0.442313	0.649399
27130.00	0.441222	0.647157
27140.00	0.437743	0.650772
27150.00	0.438573	0.647545
27160.00	0.438623	0.645409
27170.00	0.438562	0.645461
27180.00	0.440852	0.648005
27190.00	0.438985	0.647402
27200.00	0.437380	0.647098
27210.00	0.436443	0.647161
27220.00	0.435774	0.645253
27230.00	0.437309	0.650674
27240.00	0.437544	0.650426
27250.00	0.438485	0.653772
27260.00	0.437280	0.646851
27270.00	0.437101	0.651412
27280.00	0.438356	0.649015
27290.00	0.436664	0.648895
27300.00	0.437935	0.653627
27310.00	0.439156	0.652530
27320.00	0.439495	0.654651
27330.00	0.438856	0.650709
27340.00	0.441491	0.645073
27350.00	0.438821	0.644783
27360.00	0.439880	0.647934
27370.00	0.441693	0.649156
27380.00	0.440657	0.649102
27390.00	0.438777	0.644370
27400.00	0.443274	0.652479
27410.00	0.441505	0.653615
27420.00	0.439833	0.647304
27430.00	0.439714	0.651481
27440.00	0.439961	0.647796
27450.00	0.438834	0.651330
27460.00	0.437869	0.649917
27470.00	0.439571	0.650208
27480.00	0.438891	0.648371
27490.00	0.438955	0.651902
27500.00	0.437487	0.650277
27510.00	0.440221	0.653563
27520.00	0.438427	0.647737
27530.00	0.439389	0.645835
27540.00	0.437619	0.645897
27550.00	0.438648	0.646407
27560.00	0.438350	0.652597
27570.00	0.439545	0.647853
27580.00	0.441001	0.655190
27590.00	0.439038	0.650573
27600.00	0.437721	0.647763
27610.00	0.437383	0.647110
27620.00	0.437676	0.652196
27630.00	0.437720	0.647474
27640.00	0.439399	0.647209
27650.00	0.439884	0.650521
27660.00	0.437141	0.650455
27670.00	0.438941	0.646790
27680.00	0.438025	0.648775
27690.00	0.435926	0.651232
27700.00	0.436692	0.649966
27710.00	0.435187	0.648955
27720.00	0.436275	0.649483
27730.00	0.438459	0.651364
27740.00	0.435103	0.648327
